Date,Time,Signal,Price,Open,High,Low,Close
2025.03.12,04:45:00,BUY,2916.55,2915.88,2916.8,2915.46,2916.55
2025.03.12,05:00:00,SELL,2914.4,2914.92,2915.09,2913.93,2914.4
2025.03.12,05:30:00,BUY,2916.85,2915.91,2918.25,2915.64,2916.85
2025.03.12,06:00:00,BUY,2918.6,2916.28,2919.56,2916.26,2918.6
2025.03.12,07:55:00,SELL,2914.97,2915.68,2915.88,2914.84,2914.97
2025.03.12,09:05:00,BUY,2920.25,2917.8,2920.37,2917.61,2920.25
2025.03.12,09:35:00,SELL,2913.16,2915.47,2915.65,2912.99,2913.16
2025.03.12,12:50:00,SELL,2914.13,2915.45,2915.64,2913.77,2914.13
2025.03.12,13:15:00,SELL,2914.21,2915.32,2915.64,2913.08,2914.21
2025.03.12,15:00:00,SELL,2914.17,2915.25,2915.54,2914.08,2914.17
2025.03.12,16:20:00,SELL,2908.05,2910.86,2911.97,2907.26,2908.05
2025.03.12,17:15:00,BUY,2916.76,2916.06,2917.68,2915.68,2916.76
2025.03.12,17:30:00,BUY,2917.84,2916.3,2918.26,2916.3,2917.84
2025.03.13,11:10:00,BUY,2941.45,2937.31,2941.8,2936.9,2941.45
2025.03.13,16:05:00,BUY,2944.48,2942.65,2945.19,2942.63,2944.48
2025.03.14,10:30:00,BUY,2984.36,2983.64,2984.91,2983.38,2984.36
2025.03.14,13:50:00,BUY,2993.04,2988.22,2994.75,2987.98,2993.04
2025.03.14,16:55:00,SELL,2985.83,2988.27,2988.42,2983.9,2985.83
2025.03.14,17:25:00,SELL,2983.09,2989.08,2989.25,2981.94,2983.09
2025.03.14,19:25:00,SELL,2987.0,2988.12,2988.38,2987.0,2987.0
2025.03.17,02:10:00,BUY,2990.89,2989.79,2991.01,2989.79,2990.89
2025.03.17,03:15:00,SELL,2987.65,2988.41,2988.87,2986.46,2987.65
2025.03.17,05:15:00,SELL,2989.25,2989.74,2989.77,2988.88,2989.25
2025.03.17,09:25:00,BUY,2989.96,2988.22,2990.41,2988.16,2989.96
2025.03.17,10:45:00,SELL,2984.84,2986.5,2986.63,2984.57,2984.84
2025.03.17,11:50:00,SELL,2986.8,2987.01,2987.01,2986.33,2986.8
2025.03.17,12:00:00,BUY,2989.45,2988.46,2989.46,2987.69,2989.45
2025.03.17,15:20:00,SELL,2988.2,2988.75,2988.79,2985.12,2988.2
2025.03.17,15:50:00,SELL,2985.54,2987.84,2988.43,2985.3,2985.54
2025.03.17,16:15:00,SELL,2988.87,2989.02,2989.34,2987.12,2988.87
2025.03.17,16:25:00,SELL,2987.37,2988.52,2988.92,2986.47,2987.37
2025.03.17,17:05:00,BUY,2992.18,2991.35,2992.73,2990.85,2992.18
2025.03.19,04:15:00,SELL,3028.55,3029.21,3029.5,3028.14,3028.55
2025.03.19,05:25:00,SELL,3029.91,3030.52,3030.65,3029.9,3029.91
2025.03.19,05:40:00,BUY,3032.76,3032.7,3033.28,3032.38,3032.76
2025.03.19,11:10:00,SELL,3032.61,3033.52,3033.6,3031.64,3032.61
2025.03.19,11:25:00,SELL,3033.31,3033.37,3034.16,3032.57,3033.31
2025.03.19,13:25:00,BUY,3035.69,3035.2,3036.47,3034.46,3035.69
2025.03.19,16:35:00,SELL,3028.51,3029.88,3031.2,3027.73,3028.51
2025.03.19,17:00:00,SELL,3029.88,3033.28,3033.28,3029.37,3029.88
2025.03.19,19:50:00,SELL,3032.46,3034.16,3034.3,3031.4,3032.46
2025.03.19,21:10:00,BUY,3038.65,3037.56,3039.79,3035.88,3038.65
2025.03.20,10:25:00,BUY,3046.73,3046.13,3046.94,3045.31,3046.73
2025.03.20,10:50:00,SELL,3043.02,3043.1,3044.32,3042.85,3043.02
2025.03.20,12:45:00,SELL,3043.05,3044.58,3044.69,3042.63,3043.05
2025.03.20,21:10:00,BUY,3045.1,3042.42,3045.23,3042.4,3045.1
2025.03.20,21:40:00,BUY,3042.53,3041.88,3042.86,3041.83,3042.53
2025.03.21,04:45:00,SELL,3037.12,3038.43,3038.67,3036.22,3037.12
2025.03.21,15:15:00,SELL,3035.56,3035.62,3036.01,3034.08,3035.56
2025.03.21,16:20:00,SELL,3030.82,3034.57,3034.94,3030.54,3030.82
2025.03.21,23:55:00,SELL,3022.94,3023.21,3023.7,3022.46,3022.94
2025.03.24,01:15:00,BUY,3025.66,3024.53,3025.92,3024.37,3025.66
2025.03.24,01:45:00,BUY,3025.33,3024.64,3025.72,3024.57,3025.33
2025.03.24,02:10:00,BUY,3025.15,3024.9,3025.34,3024.7,3025.15
2025.03.24,03:20:00,SELL,3022.61,3023.65,3023.67,3022.5,3022.61
2025.03.24,04:20:00,SELL,3021.42,3022.15,3022.26,3020.51,3021.42
2025.03.24,04:50:00,SELL,3022.15,3022.25,3022.75,3021.49,3022.15
2025.03.24,05:35:00,SELL,3020.86,3022.23,3022.44,3020.36,3020.86
2025.03.24,08:10:00,BUY,3022.4,3021.9,3023.01,3021.9,3022.4
2025.03.24,09:20:00,BUY,3021.6,3020.41,3022.25,3020.0,3021.6
2025.03.24,16:00:00,BUY,3025.78,3024.2,3026.0,3023.8,3025.78
2025.03.24,17:00:00,SELL,3021.43,3022.54,3023.05,3020.12,3021.43
2025.03.24,17:25:00,SELL,3016.67,3019.35,3019.54,3015.62,3016.67
2025.03.25,06:40:00,BUY,3015.99,3014.98,3016.3,3014.76,3015.99
2025.03.25,11:10:00,BUY,3013.56,3012.24,3015.35,3011.99,3013.56
2025.03.25,15:25:00,BUY,3016.75,3016.47,3017.28,3016.03,3016.75
2025.03.25,21:25:00,SELL,3018.76,3019.57,3019.58,3018.41,3018.76
2025.03.25,22:50:00,SELL,3019.08,3020.48,3020.48,3018.95,3019.08
2025.03.25,23:20:00,SELL,3020.46,3020.49,3020.62,3020.14,3020.46
2025.03.25,23:50:00,SELL,3019.94,3020.73,3020.73,3019.86,3019.94
2025.03.26,01:05:00,BUY,3021.96,3021.15,3022.43,3020.93,3021.96
2025.03.26,01:45:00,SELL,3020.86,3021.0,3021.02,3020.81,3020.86
2025.03.26,03:20:00,BUY,3021.84,3021.69,3022.25,3021.55,3021.84
2025.03.26,03:30:00,SELL,3020.42,3020.71,3021.32,3020.19,3020.42
2025.03.26,06:15:00,SELL,3020.24,3020.94,3021.09,3019.85,3020.24
2025.03.26,08:55:00,BUY,3022.59,3021.7,3024.18,3021.6,3022.59
2025.03.26,12:20:00,SELL,3020.32,3020.6,3021.15,3020.07,3020.32
2025.03.26,16:25:00,BUY,3024.66,3023.45,3025.79,3023.37,3024.66
2025.03.26,23:45:00,SELL,3020.04,3020.2,3020.95,3020.02,3020.04
2025.03.27,03:00:00,BUY,3023.92,3021.48,3023.99,3021.45,3023.92
2025.03.28,20:55:00,BUY,3077.4,3076.96,3078.08,3076.6,3077.4
2025.03.28,21:50:00,BUY,3079.37,3077.92,3079.62,3077.3,3079.37
2025.03.31,04:05:00,BUY,3081.47,3079.99,3083.48,3079.88,3081.47
2025.03.31,04:20:00,BUY,3088.76,3082.31,3089.2,3082.31,3088.76
2025.03.31,16:55:00,BUY,3113.43,3110.89,3114.07,3110.27,3113.43
2025.04.01,03:00:00,BUY,3123.01,3120.43,3124.44,3120.18,3123.01
2025.04.01,10:40:00,SELL,3126.18,3127.99,3128.26,3125.8,3126.18
2025.04.01,11:05:00,BUY,3133.91,3130.01,3133.97,3129.85,3133.91
2025.04.01,12:00:00,BUY,3131.27,3130.91,3132.64,3130.18,3131.27
2025.04.01,14:15:00,BUY,3134.0,3133.77,3135.96,3132.67,3134.0
2025.04.01,14:25:00,SELL,3130.81,3130.85,3131.66,3129.34,3130.81
2025.04.01,14:55:00,SELL,3130.42,3131.16,3131.16,3128.68,3130.42
2025.04.01,15:25:00,BUY,3133.63,3133.28,3134.42,3132.64,3133.63
2025.04.01,16:05:00,BUY,3136.98,3134.88,3137.04,3133.56,3136.98
2025.04.01,16:25:00,SELL,3129.34,3130.9,3131.3,3128.22,3129.34
2025.04.01,17:10:00,SELL,3125.55,3132.29,3133.41,3124.38,3125.55
2025.04.02,04:10:00,BUY,3132.51,3128.5,3132.78,3128.44,3132.51
2025.04.02,10:50:00,BUY,3124.2,3122.49,3124.81,3122.47,3124.2
2025.04.02,13:45:00,SELL,3116.3,3117.24,3117.34,3112.45,3116.3
2025.04.02,14:30:00,BUY,3122.94,3122.83,3123.09,3121.54,3122.94
2025.04.02,14:50:00,BUY,3122.71,3122.4,3122.92,3121.59,3122.71
2025.04.02,16:05:00,BUY,3126.6,3122.74,3126.95,3122.52,3126.6
2025.04.02,16:50:00,SELL,3117.74,3119.65,3120.08,3116.62,3117.74
2025.04.02,17:15:00,BUY,3124.33,3124.06,3125.87,3123.73,3124.33
2025.04.02,18:30:00,BUY,3127.06,3124.53,3127.52,3124.07,3127.06
2025.04.02,20:30:00,SELL,3123.21,3124.48,3124.61,3121.56,3123.21
2025.04.02,21:20:00,SELL,3120.98,3124.34,3124.38,3120.86,3120.98
2025.04.02,22:05:00,BUY,3125.08,3124.37,3125.23,3124.26,3125.08
2025.04.02,23:05:00,BUY,3124.12,3123.84,3124.94,3123.82,3124.12
2025.04.02,23:30:00,BUY,3134.94,3134.43,3137.06,3128.04,3134.94
2025.04.03,01:10:00,BUY,3144.57,3142.18,3146.56,3140.85,3144.57
2025.04.03,08:20:00,SELL,3131.78,3131.8,3134.6,3131.36,3131.78
2025.04.03,18:10:00,SELL,3111.6,3118.59,3119.64,3110.26,3111.6
2025.04.03,23:40:00,BUY,3117.2,3113.86,3117.66,3113.12,3117.2
2025.04.04,02:15:00,BUY,3112.0,3111.3,3112.01,3110.58,3112.0
2025.04.04,05:30:00,SELL,3104.28,3104.88,3106.04,3102.62,3104.28
2025.04.04,07:50:00,SELL,3100.01,3102.83,3103.44,3099.29,3100.01
2025.04.04,08:10:00,SELL,3101.99,3103.24,3103.49,3101.39,3101.99
2025.04.04,08:55:00,BUY,3108.82,3106.34,3108.82,3106.19,3108.82
2025.04.04,13:30:00,BUY,3113.86,3106.93,3114.8,3104.34,3113.86
2025.04.04,15:05:00,SELL,3099.94,3100.11,3100.83,3094.15,3099.94
2025.04.07,04:55:00,SELL,3038.33,3041.74,3045.76,3036.32,3038.33
2025.04.07,05:30:00,SELL,3036.2,3042.41,3045.01,3033.02,3036.2
2025.04.07,08:05:00,SELL,3030.26,3031.78,3033.56,3029.91,3030.26
2025.04.07,08:20:00,BUY,3038.67,3037.82,3039.78,3035.29,3038.67
2025.04.07,09:15:00,SELL,3023.44,3026.8,3028.1,3021.71,3023.44
2025.04.07,10:10:00,SELL,3014.32,3018.24,3020.42,3013.3,3014.32
2025.04.07,10:35:00,SELL,3019.14,3022.82,3024.33,3019.14,3019.14
2025.04.07,10:55:00,SELL,3018.63,3022.56,3022.88,3015.88,3018.63
2025.04.07,11:10:00,BUY,3027.77,3024.86,3028.25,3024.5,3027.77
2025.04.07,11:40:00,BUY,3027.51,3027.33,3028.83,3023.86,3027.51
2025.04.07,13:00:00,BUY,3026.94,3025.06,3030.82,3024.97,3026.94
2025.04.07,15:35:00,SELL,3016.36,3021.6,3021.96,3014.98,3016.36
2025.04.07,16:20:00,BUY,3027.53,3026.34,3028.17,3024.6,3027.53
2025.04.07,16:35:00,SELL,3010.99,3014.97,3015.19,3005.71,3010.99
2025.04.07,17:15:00,BUY,3028.25,3027.14,3038.0,3026.38,3028.25
2025.04.07,17:25:00,SELL,3009.12,3017.99,3018.77,3005.59,3009.12
2025.04.08,04:15:00,SELL,2995.26,2995.35,2997.29,2989.57,2995.26
2025.04.08,05:00:00,BUY,3000.53,2999.91,3002.87,2998.97,3000.53
2025.04.08,06:10:00,SELL,2995.45,2996.58,2996.91,2993.12,2995.45
2025.04.08,07:05:00,BUY,2999.18,2998.54,2999.79,2998.39,2999.18
2025.04.08,07:40:00,BUY,2995.5,2994.85,2997.39,2994.48,2995.5
2025.04.08,18:15:00,BUY,3008.77,3004.57,3009.21,3004.47,3008.77
2025.04.08,19:00:00,SELL,2997.77,3001.46,3001.5,2997.3,2997.77
2025.04.09,04:40:00,BUY,3000.23,2997.65,3002.56,2996.43,3000.23
2025.04.14,01:05:00,SELL,3221.28,3222.05,3222.82,3215.49,3221.28
2025.04.14,03:25:00,SELL,3224.14,3224.56,3225.14,3223.34,3224.14
2025.04.14,03:35:00,SELL,3223.86,3224.04,3224.86,3222.73,3223.86
2025.04.14,04:35:00,BUY,3238.75,3234.41,3239.68,3234.21,3238.75
2025.04.14,06:05:00,BUY,3232.53,3229.45,3232.67,3229.45,3232.53
2025.04.14,07:50:00,SELL,3227.18,3227.37,3229.05,3226.91,3227.18
2025.04.14,08:55:00,BUY,3234.51,3233.15,3236.1,3232.25,3234.51
2025.04.14,09:05:00,BUY,3232.13,3231.04,3233.61,3230.47,3232.13
2025.04.14,09:20:00,BUY,3234.86,3231.96,3234.93,3231.53,3234.86
2025.04.14,12:20:00,SELL,3225.44,3227.76,3227.95,3225.42,3225.44
2025.04.14,15:15:00,SELL,3223.15,3226.45,3226.5,3223.15,3223.15
2025.04.15,03:25:00,SELL,3213.06,3213.15,3213.51,3211.3,3213.06
2025.04.15,03:35:00,SELL,3211.91,3212.33,3212.96,3211.26,3211.91
2025.04.15,04:10:00,BUY,3217.63,3214.38,3217.63,3214.22,3217.63
2025.04.15,14:40:00,SELL,3218.95,3219.29,3219.44,3218.12,3218.95
2025.04.15,15:05:00,BUY,3221.29,3221.23,3222.37,3220.25,3221.29
2025.04.15,15:35:00,SELL,3216.95,3219.13,3219.13,3215.44,3216.95
2025.04.15,16:40:00,SELL,3215.1,3216.4,3217.87,3215.07,3215.1
2025.04.15,17:20:00,BUY,3225.09,3222.71,3225.29,3221.97,3225.09
2025.04.15,17:55:00,BUY,3222.65,3222.57,3224.47,3222.56,3222.65
2025.04.15,18:40:00,SELL,3219.08,3222.02,3222.29,3219.08,3219.08
2025.04.15,19:20:00,SELL,3221.15,3221.24,3221.65,3219.9,3221.15
2025.04.15,20:10:00,SELL,3221.48,3222.3,3222.4,3221.41,3221.48
2025.04.15,20:30:00,BUY,3225.27,3223.72,3225.58,3223.62,3225.27
2025.04.17,05:05:00,BUY,3332.53,3329.09,3333.07,3328.68,3332.53
2025.04.17,09:00:00,SELL,3326.4,3329.44,3330.51,3325.27,3326.4
2025.04.17,15:20:00,SELL,3328.23,3333.76,3334.55,3328.12,3328.23
2025.04.17,23:25:00,BUY,3324.85,3323.46,3325.12,3322.86,3324.85
2025.04.22,12:10:00,BUY,3454.58,3452.84,3457.03,3452.59,3454.58
2025.04.22,14:10:00,BUY,3456.14,3454.23,3457.29,3453.85,3456.14
2025.04.22,14:50:00,BUY,3458.82,3455.88,3461.25,3455.8,3458.82
2025.04.22,15:15:00,BUY,3460.89,3456.38,3462.59,3456.38,3460.89
2025.04.22,15:35:00,SELL,3447.91,3451.77,3454.38,3447.51,3447.91
2025.04.24,01:10:00,BUY,3310.19,3309.58,3311.39,3308.47,3310.19
2025.04.24,01:20:00,BUY,3311.11,3308.69,3311.11,3306.86,3311.11
2025.04.24,16:35:00,SELL,3323.46,3326.92,3326.98,3320.05,3323.46
2025.04.24,19:30:00,SELL,3325.54,3328.63,3329.54,3325.2,3325.54
2025.04.24,20:15:00,BUY,3336.95,3334.17,3336.98,3333.55,3336.95
2025.04.25,06:50:00,SELL,3336.45,3338.48,3338.66,3333.23,3336.45
2025.04.25,22:40:00,BUY,3308.54,3303.98,3308.8,3303.8,3308.54
2025.04.28,04:25:00,SELL,3291.13,3295.24,3296.07,3290.1,3291.13
2025.04.28,06:30:00,SELL,3291.4,3292.85,3293.34,3290.61,3291.4
2025.04.28,07:50:00,BUY,3298.16,3296.74,3298.62,3295.2,3298.16
2025.04.28,08:40:00,SELL,3288.31,3291.78,3292.32,3287.97,3288.31
2025.04.28,09:30:00,SELL,3291.75,3292.7,3292.87,3290.88,3291.75
2025.04.28,14:10:00,SELL,3287.77,3289.08,3289.09,3287.13,3287.77
2025.04.28,14:50:00,SELL,3292.5,3292.59,3294.02,3291.69,3292.5
2025.04.28,15:00:00,BUY,3295.12,3294.24,3296.9,3294.24,3295.12
2025.04.28,15:25:00,BUY,3302.13,3299.28,3302.13,3297.59,3302.13
2025.04.28,16:15:00,BUY,3299.78,3295.29,3299.84,3295.13,3299.78
2025.04.28,16:45:00,SELL,3289.1,3291.66,3292.05,3286.98,3289.1
2025.04.28,17:05:00,BUY,3297.93,3297.37,3300.58,3297.29,3297.93
2025.04.29,06:00:00,SELL,3318.04,3320.68,3321.57,3317.99,3318.04
2025.04.29,21:05:00,BUY,3318.4,3316.74,3318.62,3316.08,3318.4
2025.04.29,21:25:00,BUY,3318.47,3317.58,3318.51,3315.99,3318.47
2025.04.30,01:05:00,BUY,3322.37,3317.43,3322.82,3317.2,3322.37
2025.04.30,02:10:00,SELL,3312.88,3314.63,3315.74,3312.88,3312.88
2025.04.30,03:05:00,BUY,3323.33,3321.32,3324.48,3320.54,3323.33
2025.04.30,03:45:00,SELL,3311.92,3314.33,3315.3,3311.85,3311.92
2025.04.30,04:20:00,BUY,3320.07,3318.04,3320.46,3317.36,3320.07
2025.04.30,04:55:00,SELL,3308.13,3311.81,3312.29,3307.8,3308.13
2025.04.30,15:55:00,SELL,3298.69,3299.23,3301.31,3297.31,3298.69
2025.04.30,16:30:00,BUY,3308.04,3304.51,3308.17,3304.06,3308.04
2025.04.30,17:10:00,BUY,3308.16,3307.76,3309.01,3305.65,3308.16
2025.04.30,17:55:00,BUY,3310.04,3304.81,3312.92,3304.81,3310.04
2025.04.30,18:55:00,BUY,3308.05,3304.2,3308.94,3302.33,3308.05
2025.04.30,22:35:00,SELL,3294.84,3298.7,3298.75,3294.52,3294.84
2025.05.01,21:45:00,BUY,3226.45,3225.63,3226.91,3225.45,3226.45
2025.05.01,21:55:00,SELL,3223.91,3224.64,3225.02,3223.72,3223.91
2025.05.01,22:25:00,BUY,3225.86,3224.64,3226.54,3224.64,3225.86
2025.05.02,16:05:00,SELL,3243.06,3244.17,3245.87,3239.51,3243.06
2025.05.02,16:25:00,BUY,3257.36,3256.63,3259.45,3254.96,3257.36
2025.05.02,17:20:00,BUY,3256.5,3254.68,3256.5,3251.16,3256.5
2025.05.02,17:50:00,BUY,3261.02,3256.85,3262.87,3256.78,3261.02
2025.05.02,18:30:00,SELL,3242.48,3251.12,3251.46,3242.48,3242.48
2025.05.05,02:40:00,BUY,3249.57,3248.85,3249.98,3247.89,3249.57
2025.05.05,03:05:00,SELL,3245.57,3246.55,3247.52,3244.9,3245.57
2025.05.05,04:05:00,BUY,3255.83,3253.2,3255.99,3253.15,3255.83
2025.05.07,01:35:00,BUY,3396.28,3395.21,3404.24,3392.3,3396.28
2025.05.07,01:50:00,BUY,3394.84,3393.09,3396.45,3392.26,3394.84
2025.05.07,02:40:00,SELL,3392.54,3392.95,3392.96,3388.79,3392.54
2025.05.07,02:50:00,BUY,3400.49,3395.45,3402.93,3394.84,3400.49
2025.05.07,03:20:00,SELL,3385.8,3387.51,3388.35,3382.83,3385.8
2025.05.07,09:15:00,SELL,3392.52,3393.05,3394.34,3391.15,3392.52
2025.05.07,10:20:00,SELL,3390.2,3393.41,3393.99,3389.76,3390.2
2025.05.07,14:00:00,SELL,3389.8,3391.43,3391.62,3388.36,3389.8
2025.05.07,15:25:00,SELL,3386.24,3389.76,3390.27,3384.52,3386.24
2025.05.07,16:20:00,SELL,3385.8,3386.66,3388.14,3381.6,3385.8
2025.05.07,16:40:00,BUY,3393.14,3391.85,3393.14,3388.69,3393.14
2025.05.07,17:15:00,SELL,3380.81,3385.94,3386.27,3380.2,3380.81
2025.05.07,19:15:00,SELL,3380.48,3383.32,3383.76,3378.86,3380.48
2025.05.07,20:35:00,BUY,3387.3,3386.56,3388.22,3386.19,3387.3
2025.05.07,20:45:00,BUY,3386.8,3385.2,3386.98,3385.2,3386.8
2025.05.07,21:05:00,BUY,3393.88,3390.49,3397.92,3387.59,3393.88
2025.05.08,03:20:00,BUY,3386.73,3382.57,3387.02,3382.56,3386.73
2025.05.08,03:45:00,BUY,3385.29,3382.42,3386.03,3382.42,3385.29
2025.05.08,08:00:00,SELL,3381.4,3382.09,3384.28,3380.89,3381.4
2025.05.08,16:45:00,SELL,3364.63,3365.32,3365.33,3359.09,3364.63
2025.05.09,08:00:00,BUY,3325.19,3324.64,3328.35,3324.37,3325.19
2025.05.09,09:00:00,BUY,3323.14,3321.56,3324.13,3320.19,3323.14
2025.05.09,09:30:00,BUY,3324.05,3320.95,3324.33,3320.14,3324.05
2025.05.09,23:35:00,SELL,3329.01,3329.23,3330.22,3328.55,3329.01
2025.05.13,01:25:00,BUY,3237.13,3236.7,3237.24,3236.03,3237.13
2025.05.13,01:50:00,SELL,3231.94,3231.99,3232.35,3229.85,3231.94
2025.05.13,02:15:00,BUY,3235.17,3234.59,3235.75,3234.06,3235.17
2025.05.13,04:30:00,SELL,3224.26,3229.96,3230.2,3224.15,3224.26
2025.05.13,05:40:00,BUY,3238.44,3234.68,3238.99,3234.15,3238.44
